T,TM,Tm,SLP,H,VV,V,VM,PM 2.5
15.5,23.7,10.6,1018.8,75.0,0.6,3.9,9.4,224.31625
13.3,20.8,8.0,1019.6,81.0,0.8,6.7,18.3,nan
13.8,20.6,5.5,1020.7,78.0,1.4,2.6,7.6,226.1170833333333
11.2,17.3,6.6,1022.4,83.0,0.5,3.1,7.6,228.94833333333332
9.2,16.1,4.4,1020.9,85.0,0.8,2.0,9.4,243.58
10.1,16.5,3.0,1024.2,84.0,0.3,3.7,9.4,230.57416666666663
9.3,16.5,4.0,1024.4,82.0,0.5,1.7,7.6,232.90833333333333
9.2,16.6,2.2,1022.0,83.0,0.6,2.4,7.6,229.32791666666665
9.5,18.0,1.9,1019.6,86.0,0.5,4.4,7.6,234.35166666666663
11.8,18.4,3.8,1020.7,88.0,0.3,0.6,5.4,240.75958333333327
10.3,18.6,6.4,1019.3,87.0,0.3,5.4,13.0,244.46375
12.1,18.7,5.9,1014.6,84.0,0.6,7.4,11.1,231.12333333333325
14.7,20.6,9.3,1011.9,83.0,0.8,6.7,7.6,237.68416666666664
16.1,21.6,9.8,1013.9,84.0,0.8,6.3,11.1,244.2520833333334
13.1,21.5,9.6,1016.4,73.0,1.4,6.9,11.1,235.55625
10.0,18.4,4.7,1015.8,59.0,1.9,5.6,22.2,244.91791666666663
11.3,17.8,1.4,1017.3,62.0,1.0,2.8,11.1,242.81625
11.3,19.4,2.4,1017.9,62.0,1.6,3.7,11.1,245.30875000000003
10.7,19.7,2.6,1019.1,65.0,1.4,2.0,7.6,253.39708333333337
15.3,21.6,5.6,1018.5,60.0,1.3,1.9,5.4,244.17375
15.7,22.8,10.6,1017.1,68.0,1.6,3.7,9.4,252.0616666666666
15.4,23.1,6.2,1016.2,74.0,1.0,1.9,7.6,244.85166666666663
15.7,24.0,8.2,1015.6,71.0,0.6,1.5,7.6,249.1533333333333
16.2,25.0,7.6,1014.5,69.0,1.3,1.3,5.4,249.7933333333333
17.2,25.9,12.3,1014.0,84.0,1.4,7.8,14.8,248.03041666666664
15.8,21.6,10.6,1016.0,88.0,0.6,3.1,5.4,250.43375
13.9,19.3,10.6,1018.4,90.0,0.5,7.6,14.8,249.52958333333336
13.0,20.2,5.8,1017.8,65.0,1.8,7.8,16.5,248.98708333333332
13.7,23.0,6.1,1014.9,68.0,1.9,4.8,11.1,254.38
13.5,23.8,6.4,1015.5,93.0,0.8,5.2,7.6,251.59625
14.5,18.9,10.2,1018.2,92.0,1.3,3.7,11.1,241.71041666666667
15.0,19.8,9.9,1018.6,88.0,1.0,11.9,22.2,249.15250000000003
14.5,20.2,8.6,1017.5,75.0,1.4,11.1,18.3,251.595
17.1,24.0,8.3,1016.2,63.0,1.9,10.2,18.3,257.4125
16.7,24.3,9.5,1015.9,64.0,1.9,6.9,14.8,252.0820833333333
17.5,25.2,9.0,1013.2,61.0,1.8,10.2,18.3,256.32041666666663
17.0,25.3,10.5,1012.1,67.0,1.8,7.2,14.8,262.0195833333333
19.8,28.2,9.2,1010.9,65.0,2.6,3.7,9.4,248.76958333333332
18.8,29.0,12.8,1011.3,59.0,2.4,8.3,18.3,241.3529166666667
16.2,25.4,9.7,1013.6,65.0,1.9,7.4,18.3,255.6933333333333
19.7,28.4,8.6,1011.8,62.0,1.8,6.9,11.1,256.15291666666667
21.4,29.4,13.1,1010.7,66.0,1.9,4.3,9.4,243.68791666666667
19.8,29.7,14.0,1013.9,70.0,1.4,7.6,18.3,251.84375
16.8,27.7,9.8,1017.7,49.0,1.9,13.7,25.9,250.1683333333334
16.4,23.8,8.7,1015.5,40.0,1.9,17.6,27.8,250.31541666666664
18.0,25.6,8.6,1015.5,47.0,2.6,7.2,14.8,253.93916666666664
19.3,27.2,10.9,1012.8,56.0,2.3,9.4,16.5,251.1325
19.2,27.8,10.5,1014.5,71.0,1.4,2.2,7.6,260.43125
20.6,28.7,12.8,1015.4,72.0,1.3,2.4,11.1,240.27375
21.2,29.8,11.7,1014.5,69.0,1.3,2.2,7.6,254.3404166666667
21.2,30.2,11.4,1013.5,71.0,1.1,1.7,9.4,248.17499999999995
22.6,31.5,13.1,1010.2,69.0,1.3,0.7,5.4,254.01666666666665
23.2,33.6,16.1,1010.3,67.0,1.8,3.9,9.4,254.78458333333336
21.8,31.4,14.6,1012.2,67.0,1.0,4.3,11.1,236.95666666666668
21.0,29.3,11.5,1012.5,57.0,2.6,5.6,11.1,240.65958333333325
19.9,29.6,10.9,1014.6,59.0,1.9,5.7,14.8,256.4183333333333
21.0,30.0,10.4,1016.2,64.0,1.6,3.5,9.4,242.95208333333332
22.9,31.6,12.9,1017.3,58.0,2.1,2.6,7.6,252.8575
23.1,32.3,14.1,1016.6,60.0,1.9,2.8,5.4,239.0058333333333
22.3,32.3,13.5,1017.1,59.0,1.9,5.7,14.8,237.9958333333333
22.4,32.1,16.2,1018.4,61.0,1.8,2.6,11.1,237.22208333333333
23.1,31.2,14.1,1018.3,57.0,2.3,3.0,11.1,242.5925
25.4,32.2,20.2,1017.5,54.0,2.7,6.3,14.8,236.83875
22.1,32.2,16.3,1019.2,62.0,1.9,11.5,18.3,234.39250000000007
23.9,30.6,16.3,1017.5,56.0,2.1,5.0,11.1,238.76333333333332
23.1,31.0,15.0,1015.2,57.0,2.6,5.2,16.5,235.235
23.2,30.8,14.3,1015.0,52.0,2.6,4.3,14.8,234.88708333333344
22.7,31.3,15.4,1016.0,60.0,1.9,4.8,14.8,242.05291666666665
22.8,31.0,16.7,1016.1,63.0,1.9,2.8,9.4,231.61041666666668
23.7,31.0,15.1,1015.0,60.0,2.4,5.4,14.8,223.95875000000004
24.2,31.6,14.9,1014.6,49.0,2.3,3.1,13.0,231.85791666666665
24.1,33.2,15.2,1013.8,54.0,2.3,1.7,7.6,242.4291666666666
24.8,34.1,17.1,1012.3,60.0,1.9,3.3,9.4,235.97333333333327
25.6,33.4,17.5,1009.2,57.0,2.4,5.6,14.8,243.26041666666663
25.8,33.6,16.3,1008.4,52.0,2.6,2.2,9.4,224.63166666666663
25.7,34.3,20.6,1009.8,51.0,1.9,2.2,7.6,242.17375
24.1,33.9,17.2,1011.1,60.0,1.8,2.4,5.4,237.5445833333333
20.8,30.4,18.2,1010.4,83.0,1.8,7.4,14.8,230.9354166666666
21.4,26.0,15.4,1008.1,82.0,1.4,2.8,9.4,227.46041666666665
20.1,28.0,15.8,1007.6,78.0,1.9,7.2,14.8,214.8683333333333
20.0,27.1,14.1,1009.0,81.0,1.6,2.0,5.4,223.0320833333333
22.0,27.6,14.1,1010.0,70.0,1.4,3.0,7.6,220.76166666666663
23.6,29.8,14.8,1008.2,60.0,2.6,4.8,14.8,226.2566666666667
21.7,30.5,17.6,1008.8,79.0,1.8,9.3,18.3,211.52083333333331
23.3,30.2,15.3,1011.5,72.0,1.9,4.8,11.1,222.58499999999995
23.7,30.4,15.8,1010.4,59.0,2.3,4.6,14.8,217.16583333333332
23.1,31.0,16.7,1010.0,60.0,2.6,7.8,18.3,221.3095833333333
23.4,30.2,15.3,1009.6,60.0,2.3,5.4,22.2,205.3841666666667
25.1,33.0,16.2,1009.9,59.0,1.9,3.0,11.1,206.91041666666663
22.3,33.6,17.2,1008.6,72.0,1.6,5.6,11.1,215.1500000000001
21.0,33.4,16.8,1008.3,80.0,1.8,3.0,7.6,217.17041666666677
21.3,28.5,15.7,1009.0,77.0,1.9,2.6,7.6,213.6654166666666
23.1,29.4,14.9,1007.3,70.0,1.8,4.6,14.8,205.47833333333327
24.3,31.4,16.8,1006.5,64.0,2.3,2.0,7.6,223.85708333333332
23.8,32.2,16.3,1009.2,64.0,2.6,7.0,20.6,222.13625000000005
23.8,31.3,15.9,1009.8,55.0,1.9,6.3,11.1,190.2133333333334
24.6,32.4,17.2,1011.9,48.0,2.7,4.3,11.1,209.24083333333328
25.2,33.5,17.0,1013.2,43.0,2.7,5.7,14.8,206.9945833333333
25.8,34.0,14.1,1013.6,40.0,3.1,4.3,9.4,202.58541666666665
25.5,34.2,15.4,1013.1,44.0,2.3,3.9,11.1,188.1925
25.8,34.8,15.7,1011.9,43.0,1.9,4.4,14.8,202.99
28.5,36.4,16.6,1010.6,40.0,2.6,7.6,18.3,190.63458333333327
28.6,36.8,22.1,1009.9,45.0,2.6,6.1,11.1,187.4295833333333
28.6,37.2,19.3,1008.0,43.0,1.9,5.4,14.8,185.39749999999995
29.6,39.4,20.4,1007.2,38.0,1.8,5.6,14.8,198.16083333333327
31.9,40.2,20.0,1006.6,35.0,2.6,3.7,11.1,197.31916666666663
31.8,40.5,22.0,1005.5,39.0,2.3,2.2,9.4,191.4025
30.3,40.4,21.9,1006.0,47.0,2.3,3.7,14.8,181.64541666666665
32.5,40.6,22.5,1006.7,41.0,2.9,8.7,16.5,184.57791666666665
31.0,40.4,23.6,1003.6,44.0,2.6,7.4,14.8,182.74458333333337
29.4,38.2,23.4,1001.5,45.0,2.7,6.7,18.3,173.95791666666665
29.6,36.3,21.6,1003.3,42.0,2.6,8.9,18.3,173.0591666666667
29.1,36.7,20.6,1004.1,38.0,2.7,6.5,11.1,187.765
26.7,36.8,23.2,1007.0,41.0,2.7,5.0,16.5,181.405
27.6,33.6,19.0,1009.9,46.0,1.9,3.9,11.1,174.87333333333336
27.4,34.5,20.4,1010.4,49.0,1.9,4.4,14.8,176.5241666666667
28.7,36.2,18.4,1006.9,48.0,1.9,3.1,7.6,170.58749999999995
29.7,38.0,20.7,1007.1,43.0,2.6,6.7,14.8,177.95708333333334
28.6,38.4,22.9,1007.9,52.0,1.9,3.9,13.0,160.24208333333334
27.7,34.9,22.2,1007.1,54.0,1.9,6.7,14.8,177.54708333333335
24.5,33.1,21.0,1006.6,72.0,1.9,4.4,11.1,172.94333333333336
22.4,28.7,19.6,1007.5,88.0,1.4,6.3,11.1,169.17291666666665
23.7,27.6,19.3,1008.7,82.0,1.8,9.3,16.5,164.8741666666667
22.2,29.8,19.4,1009.8,88.0,1.9,3.7,7.6,165.71583333333334
25.0,30.6,15.8,1009.3,75.0,1.6,2.4,9.4,162.13625000000002
27.1,33.0,19.5,1007.0,68.0,1.9,3.1,9.4,154.40625000000003
28.5,34.0,21.0,1004.8,54.0,1.8,6.5,13.0,154.3133333333333
28.6,35.6,21.4,1003.9,59.0,1.9,5.9,11.1,155.53583333333327
28.6,37.4,20.8,1003.8,64.0,1.9,5.7,14.8,150.5775
30.7,37.3,20.7,1005.6,40.0,1.9,3.7,13.0,154.31291666666667
29.7,37.2,20.9,1004.6,40.0,2.3,7.2,13.0,146.66708333333335
29.8,37.6,19.9,1005.9,46.0,1.9,3.5,11.1,151.34791666666666
31.6,40.4,19.3,1004.0,40.0,3.1,5.2,11.1,138.29
33.5,42.5,22.0,1003.3,43.0,1.9,5.4,11.1,136.1545833333333
33.3,41.8,25.9,1000.2,41.0,1.9,6.7,11.1,134.40666666666667
33.8,40.9,25.2,1000.2,37.0,3.1,13.0,25.9,132.80291666666668
33.1,41.3,27.4,1002.9,42.0,1.4,8.3,22.2,144.61625
33.3,40.4,25.4,1003.8,45.0,2.1,7.0,14.8,135.2270833333333
29.3,41.1,21.9,1008.0,62.0,2.3,8.5,14.8,140.61083333333332
30.4,38.2,24.4,1004.8,50.0,1.9,6.9,22.2,125.83833333333332
32.2,40.4,23.2,1002.5,47.0,3.1,5.7,13.0,133.40833333333333
34.8,42.0,24.0,1002.7,42.0,2.7,4.6,13.0,135.90291666666667
35.9,43.7,27.3,1002.8,41.0,2.7,10.6,18.3,122.885
36.1,43.7,29.4,1003.0,38.0,2.3,15.9,27.8,128.31375
29.7,43.5,25.2,1004.2,54.0,1.9,9.6,18.3,124.43125
29.2,35.4,22.6,1003.6,57.0,2.7,10.0,22.2,126.35958333333332
28.9,36.9,20.5,1005.3,57.0,2.1,5.6,11.1,123.56458333333336
27.7,34.9,19.3,1005.4,71.0,2.6,6.5,13.0,126.82125000000002
29.8,34.4,23.6,1006.0,69.0,2.4,6.9,18.0,113.2041666666667
27.1,35.7,21.8,1007.8,79.0,2.3,4.4,18.3,121.11916666666669
27.8,35.0,20.7,1006.9,69.0,2.7,3.1,7.6,111.05124999999998
25.6,35.9,20.5,1006.9,81.0,1.8,9.6,33.5,103.43625
25.7,31.8,20.6,1005.9,76.0,1.8,3.1,7.6,115.46749999999996
28.4,32.7,20.8,1005.0,63.0,2.6,3.0,11.1,118.75333333333332
30.0,35.8,22.7,1004.7,57.0,2.9,4.4,13.0,103.97208333333332
28.9,36.0,23.8,1004.2,72.0,1.9,7.4,14.8,109.65333333333332
31.5,37.2,24.7,1002.7,60.0,2.7,8.5,14.8,116.37875
32.0,37.8,23.0,1002.4,56.0,3.1,8.1,14.8,103.44624999999998
31.9,38.5,25.2,1002.2,51.0,2.9,7.4,14.8,100.94374999999998
32.9,39.9,23.9,1001.1,48.0,2.6,5.7,14.8,90.09458333333332
33.8,40.0,27.3,998.2,46.0,3.1,13.1,22.2,95.49875
34.6,40.8,26.7,997.1,47.0,2.6,10.4,16.5,103.76666666666664
33.0,41.8,25.2,997.7,53.0,2.9,8.0,16.5,94.48208333333334
35.1,39.6,28.8,997.0,53.0,1.9,8.7,22.2,91.93875
36.6,41.4,29.8,996.5,47.0,1.9,16.3,33.5,84.56916666666667
36.1,41.8,29.7,997.7,51.0,2.7,14.6,27.8,104.70083333333334
32.8,40.9,26.9,999.5,59.0,2.7,7.6,22.2,78.80666666666669
31.9,37.8,27.9,999.0,68.0,1.9,8.7,25.9,87.68583333333333
32.5,38.6,27.6,999.4,64.0,1.9,6.1,11.1,93.24541666666669
32.6,39.2,28.6,999.0,64.0,1.9,9.8,14.8,81.84250000000002
28.9,38.6,25.5,997.9,82.0,1.9,4.4,11.1,82.39291666666666
32.2,37.6,27.0,998.3,68.0,1.9,7.0,11.1,84.79249999999999
31.9,38.1,27.4,999.4,71.0,1.9,6.7,9.4,83.24374999999999
33.0,37.6,27.6,999.0,69.0,1.9,5.4,14.8,72.46374999999999
33.2,37.5,27.4,998.7,69.0,1.8,6.3,11.1,72.98625
32.3,37.7,29.4,998.6,70.0,1.9,7.6,18.3,77.03291666666668
26.2,37.2,23.1,1001.1,96.0,1.6,4.4,11.1,73.75458333333333
29.5,32.2,25.4,1000.7,79.0,1.8,4.1,13.0,68.58708333333331
29.8,33.4,24.5,999.8,84.0,1.8,4.4,9.4,66.28166666666668
30.5,35.4,27.1,1000.7,79.0,1.9,4.1,9.4,65.70625
28.9,36.4,23.8,1000.0,86.0,1.8,6.1,14.8,71.42333333333333
27.7,34.2,25.0,998.5,92.0,1.9,4.4,9.4,79.31333333333333
30.0,34.5,25.4,999.7,80.0,1.8,5.7,9.4,72.67583333333333
31.4,35.4,26.0,999.6,71.0,1.9,5.7,11.1,70.90083333333332
33.2,37.6,27.8,998.6,68.0,1.9,6.3,11.1,67.55625
31.8,38.4,29.6,997.7,75.0,1.9,10.7,27.8,74.91250000000001
30.3,37.7,26.6,997.9,81.0,1.8,6.5,9.4,66.72375000000001
28.6,36.3,26.5,999.9,86.0,1.9,8.0,11.1,60.78541666666667
30.5,33.6,26.7,1000.6,78.0,1.9,6.3,9.4,60.924166666666686
26.6,28.8,25.4,1000.0,99.0,1.1,2.0,7.6,60.44333333333333
27.3,30.8,25.1,1000.1,97.0,1.6,0.9,7.6,62.93375
28.7,32.0,24.4,1000.2,88.0,1.8,1.5,7.6,64.94124999999998
29.7,32.5,26.6,999.6,83.0,1.4,2.0,9.4,59.4425
30.2,34.2,26.2,999.7,84.0,1.8,6.1,11.1,52.91166666666667
30.4,34.2,26.8,1000.7,82.0,1.9,1.1,5.4,60.32333333333335
29.7,34.4,26.6,1000.4,83.0,1.9,3.0,7.6,64.39125
29.4,34.6,25.4,1000.2,85.0,1.9,3.0,11.1,58.83416666666668
31.0,35.4,26.4,999.3,82.0,1.8,3.9,11.1,61.85708333333332
29.6,34.2,27.4,999.3,89.0,1.8,3.9,9.4,44.44708333333333
31.8,35.4,27.6,998.8,77.0,1.9,4.4,9.4,65.1725
33.5,37.0,27.6,999.1,68.0,2.1,1.9,7.6,56.04541666666668
33.7,38.4,29.5,1000.6,69.0,2.4,6.5,11.1,50.60666666666666
32.8,39.4,29.4,1002.9,73.0,1.9,10.9,14.8,61.98500000000001
32.4,37.6,28.9,1002.3,72.0,1.9,8.1,14.8,50.538750000000014
33.3,37.6,28.5,1000.3,68.0,2.7,8.9,14.8,58.971666666666685
31.9,38.2,28.3,1000.9,77.0,1.9,8.3,11.1,53.30124999999999
27.2,36.0,23.8,1003.1,92.0,1.4,4.6,9.4,49.400416666666665
30.0,34.8,25.8,1001.6,81.0,1.9,2.4,5.4,54.34666666666666
29.0,34.8,25.8,999.6,86.0,1.6,3.7,7.6,43.28125
28.1,34.3,25.0,999.2,89.0,1.8,5.4,9.4,47.62583333333333
30.5,34.0,25.3,998.0,77.0,1.9,5.2,9.4,47.43333333333333
31.6,35.2,27.2,997.5,74.0,1.9,8.3,14.8,58.87791666666666
32.3,35.6,26.6,996.4,68.0,2.7,10.7,14.8,45.032916666666665
30.8,36.7,27.2,997.3,77.0,2.3,10.4,18.3,58.26291666666668
30.9,36.2,25.2,997.4,77.0,1.9,8.5,13.0,54.96833333333333
29.0,35.0,26.5,1000.2,87.0,1.8,4.4,11.1,46.625
29.9,34.4,25.0,1001.0,84.0,1.8,3.5,11.1,48.251666666666665
31.4,34.6,26.9,998.0,69.0,2.6,15.7,20.6,45.32416666666666
30.5,35.6,26.8,996.2,70.0,2.3,13.9,18.3,54.55875
30.7,34.5,26.6,998.1,70.0,3.2,13.1,20.6,48.53666666666667
31.2,34.4,26.6,1001.7,71.0,2.7,12.4,22.2,42.50916666666668
30.9,35.2,27.0,1003.0,72.0,2.3,8.5,14.8,57.258333333333326
31.6,35.2,27.7,1002.5,67.0,1.9,10.7,14.8,57.02083333333332
31.7,35.4,27.3,1000.3,61.0,2.7,14.4,18.3,50.69833333333333
31.2,36.1,26.9,998.8,66.0,2.6,12.8,18.3,48.06208333333333
30.7,35.3,26.8,1002.9,71.0,2.1,6.7,9.4,44.95083333333332
29.9,35.5,27.1,1003.3,80.0,1.9,2.6,7.6,54.58416666666667
31.8,35.2,26.4,1002.4,73.0,1.9,3.9,11.1,50.55208333333334
32.6,36.2,27.5,1002.1,63.0,2.9,8.7,14.8,43.14125000000001
32.9,36.7,28.2,1001.8,66.0,2.1,6.9,18.3,48.94125
30.5,37.4,25.4,1002.4,83.0,1.9,3.5,9.4,58.727083333333326
32.6,36.0,28.2,1002.7,72.0,2.7,4.8,9.4,45.35083333333333
33.4,37.2,28.4,1001.1,67.0,2.7,4.8,9.4,70.13541666666664
31.0,38.1,27.8,999.2,78.0,2.1,9.3,14.8,42.665833333333325
27.6,35.8,26.8,999.0,94.0,1.8,4.3,11.1,59.407916666666665
29.0,33.2,24.3,998.4,75.0,1.9,10.2,14.8,43.43
31.1,34.6,25.5,998.8,67.0,2.7,11.1,14.8,47.69416666666666
31.3,35.3,26.3,1000.3,63.0,2.6,13.7,18.3,51.425416666666656
31.4,35.6,26.9,1000.0,60.0,2.3,15.2,18.3,58.099583333333335
31.2,36.2,26.4,1000.2,66.0,2.7,10.9,25.9,51.39541666666665
32.0,35.6,26.6,1002.7,62.0,3.1,9.1,18.3,67.65041666666666
31.9,36.5,27.3,1004.2,64.0,2.6,7.6,14.8,60.56458333333333
31.6,36.8,25.9,1004.9,67.0,2.3,6.5,14.8,57.296666666666674
32.0,36.8,27.2,1004.4,62.0,3.1,6.5,14.8,57.682500000000005
33.0,37.0,27.3,1003.2,53.0,3.2,8.0,14.8,50.49625
31.9,36.8,25.5,1001.9,57.0,3.1,8.7,16.5,54.54208333333332
31.8,37.2,26.3,1001.8,58.0,2.3,8.7,14.8,60.004583333333336
32.6,40.1,26.4,1002.7,63.0,2.9,5.4,11.1,56.807500000000005
32.3,38.6,25.9,1003.5,60.0,2.7,3.9,11.1,58.33666666666668
30.9,37.7,27.0,1002.9,68.0,1.9,5.6,14.8,66.43083333333335
31.2,37.7,26.4,1003.2,66.0,2.3,6.5,11.1,68.77916666666667
26.9,36.4,23.2,1002.6,92.0,1.9,10.7,25.9,71.76333333333334
26.3,32.0,23.5,1001.0,96.0,1.9,8.1,11.1,66.14291666666666
28.4,32.4,23.7,1001.2,84.0,1.9,3.0,9.4,66.95875
29.5,33.5,24.8,1001.7,81.0,2.3,3.1,7.6,68.94666666666669
31.1,35.0,25.7,1001.7,78.0,1.9,2.8,9.4,66.40625
32.4,36.8,27.8,1002.7,72.0,1.9,3.3,7.6,76.06833333333331
29.6,37.6,23.7,1004.2,82.0,2.1,4.8,11.1,60.43416666666667
28.4,34.2,25.2,1002.9,87.0,1.9,7.6,14.8,74.59333333333332
28.9,33.8,24.3,1001.3,83.0,1.9,12.0,14.8,65.37250000000003
30.2,33.2,25.3,1002.9,72.0,1.9,8.9,14.8,79.045
31.9,35.2,26.4,1004.6,67.0,3.1,7.8,11.1,84.96
31.6,36.1,26.6,1004.8,69.0,2.6,1.9,7.6,78.21041666666666
30.8,37.2,27.2,1004.0,75.0,1.9,5.6,14.8,89.70125
31.4,37.2,26.5,1004.4,71.0,1.9,3.7,7.6,79.35208333333334
28.1,36.8,24.4,1005.8,85.0,1.9,4.4,11.1,71.80291666666666
28.3,35.1,24.6,1005.2,80.0,1.9,3.5,9.4,84.35000000000001
29.5,34.6,23.6,1005.6,75.0,1.9,0.7,5.4,80.39375
30.3,35.6,24.4,1006.6,70.0,1.9,2.0,7.6,76.79499999999999
29.5,35.5,24.1,1006.3,65.0,2.3,2.2,9.4,88.41333333333334
26.4,34.8,22.2,1006.8,75.0,2.4,1.9,5.4,86.00833333333334
27.8,35.2,21.4,1006.2,70.0,2.1,1.9,11.1,93.20958333333331
29.4,35.5,22.6,1005.5,64.0,2.1,3.1,9.4,93.49791666666664
29.1,35.8,22.1,1005.3,56.0,1.8,1.9,9.4,86.22916666666669
26.7,35.3,20.1,1006.3,58.0,2.3,1.7,7.6,91.30166666666668
26.1,35.1,18.3,1007.2,60.0,2.6,5.7,14.8,88.78416666666665
27.7,34.4,18.5,1007.1,62.0,1.9,3.3,9.4,95.06083333333332
27.1,34.6,19.4,1006.6,64.0,2.1,6.1,13.0,89.87624999999998
27.2,35.1,18.6,1005.5,65.0,2.6,1.9,9.4,93.43666666666668
28.7,36.3,20.9,1006.9,66.0,2.6,4.6,13.0,95.79875
30.0,36.2,23.1,1007.1,66.0,2.4,5.0,13.0,103.2825
30.2,36.5,24.4,1007.8,64.0,2.6,4.8,14.8,103.02791666666666
30.0,36.7,22.7,1009.0,57.0,3.1,4.3,18.0,108.25333333333332
26.5,36.1,19.4,1010.2,61.0,1.9,3.7,11.1,117.14541666666666
27.0,35.0,16.4,1011.6,63.0,1.9,2.0,11.1,107.23375
27.9,35.4,19.8,1011.6,67.0,1.8,2.8,11.1,107.90541666666664
28.1,36.2,21.1,1010.7,68.0,1.9,2.8,11.1,109.31333333333336
27.4,36.5,21.6,1009.1,71.0,1.8,2.6,9.4,109.66583333333332
24.7,34.6,18.8,1011.8,71.0,1.9,8.9,14.8,116.75458333333336
22.4,30.5,17.2,1015.4,77.0,1.9,3.0,7.6,104.02916666666668
22.7,30.2,17.3,1014.7,68.0,1.9,2.6,9.4,115.96666666666668
22.7,30.7,15.9,1014.6,65.0,1.9,2.6,7.6,113.66916666666668
22.9,30.6,16.1,1015.2,67.0,1.9,2.0,9.4,124.33458333333331
23.5,31.1,15.8,1015.5,66.0,1.9,1.5,7.6,116.39291666666666
23.3,31.4,15.6,1015.6,68.0,1.6,0.7,5.4,119.96625
23.4,31.3,17.2,1014.0,66.0,1.6,2.8,11.1,121.92416666666668
23.3,31.5,16.1,1013.4,64.0,2.3,3.1,9.4,122.55958333333336
23.2,32.1,16.0,1014.4,66.0,1.8,2.0,9.4,122.3029166666667
23.4,31.6,15.8,1013.7,61.0,1.9,4.3,11.1,120.21208333333335
22.8,31.8,15.2,1013.1,58.0,1.8,2.6,7.6,136.69750000000002
22.9,32.2,14.3,1013.5,62.0,1.9,2.4,7.6,137.6625
23.5,32.8,16.3,1013.5,65.0,1.9,1.1,5.4,128.53416666666664
24.0,33.4,16.2,1014.3,68.0,1.4,1.1,5.4,142.73083333333332
24.2,33.5,17.3,1015.6,72.0,1.1,1.9,7.6,134.33958333333334
23.3,32.3,16.4,1016.0,70.0,1.4,0.7,5.4,140.99083333333334
22.9,32.3,16.3,1014.1,80.0,0.5,0.4,3.5,151.83249999999998
22.3,30.0,16.6,1012.4,81.0,0.5,0.4,3.5,139.20208333333332
22.3,31.5,13.5,1015.4,69.0,0.8,1.3,5.4,149.69625
22.8,31.5,14.9,1014.2,70.0,1.0,1.3,5.4,148.42541666666662
22.7,30.3,15.5,1013.8,73.0,0.6,0.9,3.5,144.82416666666668
19.3,30.7,16.2,1016.2,93.0,1.3,5.4,13.0,150.07291666666663
19.4,25.8,13.8,1017.8,77.0,1.6,2.4,11.1,158.91625
19.5,26.4,12.4,1017.7,73.0,1.4,2.6,9.4,154.51125
19.3,27.3,12.0,1017.6,73.0,0.8,1.9,7.6,168.90166666666667
18.2,26.8,10.9,1017.2,77.0,0.6,1.9,7.6,163.49916666666667
20.6,27.4,15.2,1015.5,77.0,0.8,2.0,9.4,162.5225
18.8,28.7,12.2,1017.0,77.0,0.8,0.7,5.4,161.62416666666664
18.6,27.2,12.0,1017.3,76.0,0.8,0.4,3.5,170.8216666666667
18.6,27.1,11.5,1015.8,78.0,1.0,2.6,14.8,180.49291666666664
17.1,27.1,10.6,1014.3,74.0,0.8,2.4,9.4,183.64
16.9,25.8,9.2,1014.2,78.0,0.6,1.5,7.6,187.1241666666666
18.1,27.0,10.2,1017.2,78.0,0.8,2.0,9.4,184.3841666666667
18.4,25.9,10.4,1017.6,82.0,0.8,0.9,3.5,176.84375
17.8,26.4,13.4,1015.4,87.0,0.6,1.7,9.4,190.2395833333333
17.1,24.2,14.2,1015.1,94.0,1.0,1.1,5.4,185.19333333333336
18.2,25.0,11.5,1015.5,87.0,0.8,0.9,3.5,182.78374999999997
18.9,25.5,12.6,1016.5,88.0,0.5,1.7,9.4,176.32541666666668
17.6,25.4,12.3,1017.5,87.0,0.6,0.9,7.6,199.97875
18.7,26.2,14.6,1016.4,83.0,0.8,1.5,7.6,201.3770833333333
17.0,24.7,11.2,1015.8,86.0,1.6,1.5,7.6,202.63416666666672
16.8,26.4,9.2,1015.5,85.0,1.0,1.7,9.4,191.2
16.4,25.8,9.4,1015.4,77.0,1.0,2.0,9.4,198.96625000000003
15.4,25.7,8.5,1015.7,79.0,1.1,2.6,11.1,204.15208333333328
14.7,25.3,8.3,1014.8,75.0,1.3,4.4,16.5,192.3070833333333
14.4,23.6,6.5,1015.5,75.0,1.1,1.1,5.4,201.5945833333333
14.6,24.8,6.8,1014.5,81.0,0.8,1.1,5.4,204.1820833333333
13.9,24.6,6.2,1017.6,69.0,1.3,4.1,16.5,202.47291666666663
13.9,24.4,4.9,1018.6,72.0,1.1,1.5,11.1,209.98458333333332
14.7,25.4,5.5,1016.9,69.0,1.3,1.5,5.4,213.14708333333328
14.3,24.7,6.5,1018.4,69.0,1.3,1.9,7.6,218.30500000000004
14.8,24.7,7.1,1019.8,71.0,1.4,7.2,13.0,218.07833333333332
13.8,22.4,7.8,1020.1,65.0,1.9,4.8,11.1,213.9333333333333
13.3,23.5,6.2,1019.5,75.0,1.4,2.6,11.1,207.8429166666667
13.4,22.2,6.4,1017.7,77.0,0.8,2.0,11.1,225.09416666666667
14.1,23.0,6.2,1017.5,80.0,0.3,1.1,5.4,218.11458333333337
15.2,23.2,9.6,1020.0,81.0,0.5,1.1,9.4,225.1495833333333
13.3,23.8,7.8,1020.4,90.0,0.3,4.1,9.4,215.15833333333333
